work_title,piece.piece_id,piece__title,voice_id,order,original_name,regularized_name,CRIM_Obs_Name
Missa Hic est vere martire,CRIM_Mass_0030_1,Kyrie,CRIM_Mass_0030_1(4),4,Bassus,Bassus,
Missa Hic est vere martire,CRIM_Mass_0030_2,Gloria,CRIM_Mass_0030_2(1),1,Superius,Superius,
Missa Hic est vere martire,CRIM_Mass_0030_2,Gloria,CRIM_Mass_0030_2(2),2,Contratenor,Contratenor,
Missa Hic est vere martire,CRIM_Mass_0030_2,Gloria,CRIM_Mass_0030_2(3),3,Tenor,Tenor,
Missa Hic est vere martire,CRIM_Mass_0030_2,Gloria,CRIM_Mass_0030_2(4),4,Bassus,Bassus,
Missa Hic est vere martire,CRIM_Mass_0030_3,Credo,CRIM_Mass_0030_3(1),1,Superius,Superius,
Missa Hic est vere martire,CRIM_Mass_0030_3,Credo,CRIM_Mass_0030_3(2),2,Contratenor,Contratenor,
Missa Hic est vere martire,CRIM_Mass_0030_3,Credo,CRIM_Mass_0030_3(3),3,Tenor,Tenor,
Missa Hic est vere martire,CRIM_Mass_0030_3,Credo,CRIM_Mass_0030_3(4),4,Bassus,Bassus,
Missa Hic est vere martire,CRIM_Mass_0030_4,Sanctus,CRIM_Mass_0030_4(1),1,Superius,Superius,
Missa Hic est vere martire,CRIM_Mass_0030_4,Sanctus,CRIM_Mass_0030_4(2),2,Contratenor,Contratenor,
Missa Hic est vere martire,CRIM_Mass_0030_4,Sanctus,CRIM_Mass_0030_4(3),3,Tenor,Tenor,
Missa Hic est vere martire,CRIM_Mass_0030_4,Sanctus,CRIM_Mass_0030_4(4),4,Bassus,Bassus,
Missa Hic est vere martire,CRIM_Mass_0030_5,Agnus Dei,CRIM_Mass_0030_5(1),1,Superius,Superius,
Missa Hic est vere martire,CRIM_Mass_0030_5,Agnus Dei,CRIM_Mass_0030_5(2),2,Contratenor,Contratenor,
Missa Hic est vere martire,CRIM_Mass_0030_5,Agnus Dei,CRIM_Mass_0030_5(3),3,Quintus,Quintus,
Missa Hic est vere martire,CRIM_Mass_0030_5,Agnus Dei,CRIM_Mass_0030_5(4),4,Tenor,Tenor,
Missa Hic est vere martire,CRIM_Mass_0030_5,Agnus Dei,CRIM_Mass_0030_5(5),5,Bassus,Bassus,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_1,Kyrie,CRIM_Mass_0031_1(1),1,[Superius],Superius,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_1,Kyrie,CRIM_Mass_0031_1(2),2,[Contratenor],Contratenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_1,Kyrie,CRIM_Mass_0031_1(3),3,Tenor,Tenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_1,Kyrie,CRIM_Mass_0031_1(4),4,Bassus,Bassus,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_2,Gloria,CRIM_Mass_0031_2(1),1,[Superius],Superius,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_2,Gloria,CRIM_Mass_0031_2(2),2,[Contratenor],Contratenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_2,Gloria,CRIM_Mass_0031_2(3),3,Tenor,Tenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_2,Gloria,CRIM_Mass_0031_2(4),4,Bassus,Bassus,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_3,Credo,CRIM_Mass_0031_3(1),1,[Superius],Superius,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_3,Credo,CRIM_Mass_0031_3(2),2,[Contratenor],Contratenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_3,Credo,CRIM_Mass_0031_3(3),3,Tenor,Tenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_3,Credo,CRIM_Mass_0031_3(4),4,Bassus,Bassus,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_4,Sanctus,CRIM_Mass_0031_4(1),1,[Superius],Superius,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_4,Sanctus,CRIM_Mass_0031_4(2),2,[Contratenor],Contratenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_4,Sanctus,CRIM_Mass_0031_4(3),3,Tenor,Tenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_4,Sanctus,CRIM_Mass_0031_4(4),4,Bassus,Bassus,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_5,Agnus Dei,CRIM_Mass_0031_5(1),1,[Superius],Superius 1,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_5,Agnus Dei,CRIM_Mass_0031_5(2),2,2m. Superius,Superius 2,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_5,Agnus Dei,CRIM_Mass_0031_5(3),3,[Contratenor],Contratenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_5,Agnus Dei,CRIM_Mass_0031_5(4),4,Tenor,Tenor,
Missa Quandiu vivam soli Deo serviam,CRIM_Mass_0031_5,Agnus Dei,CRIM_Mass_0031_5(5),5,Bassus,Bassus,
Missa Susanne un jour,CRIM_Mass_0032_1,Kyrie,CRIM_Mass_0032_1(1),1,[Superius],Superius,
Missa Susanne un jour,CRIM_Mass_0032_1,Kyrie,CRIM_Mass_0032_1(2),2,[Altus],Altus,
Missa Susanne un jour,CRIM_Mass_0032_1,Kyrie,CRIM_Mass_0032_1(3),3,[Tenor],Tenor,
Missa Susanne un jour,CRIM_Mass_0032_1,Kyrie,CRIM_Mass_0032_1(4),4,[Bassus],Bassus,
Missa Susanne un jour,CRIM_Mass_0032_2,Gloria,CRIM_Mass_0032_2(1),1,[Superius],Superius,
Missa Susanne un jour,CRIM_Mass_0032_2,Gloria,CRIM_Mass_0032_2(2),2,[Altus],Altus,
Missa Susanne un jour,CRIM_Mass_0032_2,Gloria,CRIM_Mass_0032_2(3),3,[Tenor],Tenor,
Missa Susanne un jour,CRIM_Mass_0032_2,Gloria,CRIM_Mass_0032_2(4),4,[Bassus],Bassus,
Missa Susanne un jour,CRIM_Mass_0032_3,Credo,CRIM_Mass_0032_3(1),1,[Superius],Superius,
Missa Susanne un jour,CRIM_Mass_0032_3,Credo,CRIM_Mass_0032_3(2),2,[Altus],Altus,
Missa Susanne un jour,CRIM_Mass_0032_3,Credo,CRIM_Mass_0032_3(3),3,[Tenor],Tenor,
Missa Susanne un jour,CRIM_Mass_0032_3,Credo,CRIM_Mass_0032_3(4),4,[Bassus],Bassus,
Missa Susanne un jour,CRIM_Mass_0032_4,Sanctus,CRIM_Mass_0032_4(1),1,[Superius],Superius,
Missa Susanne un jour,CRIM_Mass_0032_4,Sanctus,CRIM_Mass_0032_4(2),2,[Altus],Altus,
Missa Susanne un jour,CRIM_Mass_0032_4,Sanctus,CRIM_Mass_0032_4(3),3,[Tenor],Tenor,
Missa Susanne un jour,CRIM_Mass_0032_4,Sanctus,CRIM_Mass_0032_4(4),4,[Bassus],Bassus,
Missa Susanne un jour,CRIM_Mass_0032_5,Agnus Dei,CRIM_Mass_0032_5(1),1,[Superius],Superius,
Missa Susanne un jour,CRIM_Mass_0032_5,Agnus Dei,CRIM_Mass_0032_5(2),2,[Altus],Altus,
Missa Susanne un jour,CRIM_Mass_0032_5,Agnus Dei,CRIM_Mass_0032_5(3),3,[Tenor],Tenor,
Missa Susanne un jour,CRIM_Mass_0032_5,Agnus Dei,CRIM_Mass_0032_5(4),4,[Bassus],Bassus,
Missa Doulce memoire,CRIM_Mass_0033_1,Kyrie,CRIM_Mass_0033_1(1),1,[Superius],Superius,
Missa Doulce memoire,CRIM_Mass_0033_1,Kyrie,CRIM_Mass_0033_1(2),2,[Altus],Altus,
Missa Doulce memoire,CRIM_Mass_0033_1,Kyrie,CRIM_Mass_0033_1(3),3,[Tenor],Tenor,
Missa Doulce memoire,CRIM_Mass_0033_1,Kyrie,CRIM_Mass_0033_1(4),4,[Bassus],Bassus,
Missa Doulce memoire,CRIM_Mass_0033_2,Gloria,CRIM_Mass_0033_2(1),1,[Superius],Superius,
Missa Doulce memoire,CRIM_Mass_0033_2,Gloria,CRIM_Mass_0033_2(2),2,[Altus],Altus,
Missa Doulce memoire,CRIM_Mass_0033_2,Gloria,CRIM_Mass_0033_2(3),3,[Tenor],Tenor,
Missa Doulce memoire,CRIM_Mass_0033_2,Gloria,CRIM_Mass_0033_2(4),4,[Bassus],Bassus,
Missa Doulce memoire,CRIM_Mass_0033_3,Credo,CRIM_Mass_0033_3(1),1,[Superius],Superius,
Missa Doulce memoire,CRIM_Mass_0033_3,Credo,CRIM_Mass_0033_3(2),2,[Altus],Altus,
Missa Doulce memoire,CRIM_Mass_0033_3,Credo,CRIM_Mass_0033_3(3),3,[Tenor],Tenor,
Missa Doulce memoire,CRIM_Mass_0033_3,Credo,CRIM_Mass_0033_3(4),4,[Bassus],Bassus,
Missa Doulce memoire,CRIM_Mass_0033_5,Agnus Dei,CRIM_Mass_0033_5(1),1,[Superius],Superius,
Missa Doulce memoire,CRIM_Mass_0033_5,Agnus Dei,CRIM_Mass_0033_5(2),2,[Altus],Altus,
Missa Doulce memoire,CRIM_Mass_0033_5,Agnus Dei,CRIM_Mass_0033_5(3),3,[Tenor],Tenor,
Missa Doulce memoire,CRIM_Mass_0033_5,Agnus Dei,CRIM_Mass_0033_5(4),4,[Bassus],Bassus,
,CRIM_Model_0001,Vidi speciosam,CRIM_Model_0001(1),1,Superius,Superius,Superius
,CRIM_Model_0001,Vidi speciosam,CRIM_Model_0001(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0001,Vidi speciosam,CRIM_Model_0001(3),3,Primus Tenor,Tenor 1,PrimusTenor
,CRIM_Model_0001,Vidi speciosam,CRIM_Model_0001(4),4,Secundus Tenor,Tenor 2,SecundusTenor
,CRIM_Model_0001,Vidi speciosam,CRIM_Model_0001(5),5,Bassus,Bassus,Bassus
,CRIM_Model_0002,O gente brunette,CRIM_Model_0002(1),1,Superius,Superius,Superius
,CRIM_Model_0002,O gente brunette,CRIM_Model_0002(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0002,O gente brunette,CRIM_Model_0002(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0002,O gente brunette,CRIM_Model_0002(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0003,Missa IX (Cum iubilo) - Kyrie,CRIM_Model_0003(1),1,[Cantus],Cantus,
,CRIM_Model_0004,Missa IX (Cum iubilo) - Gloria,CRIM_Model_0004(1),1,[Cantus],Cantus,
,CRIM_Model_0005,Credo I,CRIM_Model_0005(1),1,[Cantus],Cantus,
,CRIM_Model_0006,Missa IX (Cum iubilo) - Sanctus,CRIM_Model_0006(1),1,[Cantus],Cantus,
,CRIM_Model_0007,Missa IX (Cum iubilo) - Agnus Dei,CRIM_Model_0007(1),1,[Cantus],Cantus,
,CRIM_Model_0008,Ave Maria,CRIM_Model_0008(1),1,[Superius],Superius,[Superius]
,CRIM_Model_0008,Ave Maria,CRIM_Model_0008(2),2,Altus,Altus,Altus
,CRIM_Model_0008,Ave Maria,CRIM_Model_0008(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0008,Ave Maria,CRIM_Model_0008(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0009,Je suis déshéritée,CRIM_Model_0009(1),1,Superius,Superius,Superius
,CRIM_Model_0009,Je suis déshéritée,CRIM_Model_0009(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0009,Je suis déshéritée,CRIM_Model_0009(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0009,Je suis déshéritée,CRIM_Model_0009(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0010,Quare fremuerunt gentes,CRIM_Model_0010(1),1,Superius,Superius,Superius
,CRIM_Model_0010,Quare fremuerunt gentes,CRIM_Model_0010(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0010,Quare fremuerunt gentes,CRIM_Model_0010(3),3,Primus Tenor,Tenor 1,PrimusTenor
,CRIM_Model_0010,Quare fremuerunt gentes,CRIM_Model_0010(4),4,Secundus Tenor,Tenor 2,SecundusTenor
,CRIM_Model_0010,Quare fremuerunt gentes,CRIM_Model_0010(5),5,Bassus,Bassus,[Bassus]
,CRIM_Model_0011,Tota pulchra es,CRIM_Model_0011(1),1,Superius,Superius,Superius
,CRIM_Model_0011,Tota pulchra es,CRIM_Model_0011(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0011,Tota pulchra es,CRIM_Model_0011(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0011,Tota pulchra es,CRIM_Model_0011(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0012,Voulant honneur,CRIM_Model_0012(1),1,Superius,Superius,Superius
,CRIM_Model_0012,Voulant honneur,CRIM_Model_0012(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0012,Voulant honneur,CRIM_Model_0012(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0012,Voulant honneur,CRIM_Model_0012(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0013,Je n’en puis plus durer,CRIM_Model_0013(1),1,Superius,Superius,Superius
,CRIM_Model_0013,Je n’en puis plus durer,CRIM_Model_0013(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0013,Je n’en puis plus durer,CRIM_Model_0013(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0013,Je n’en puis plus durer,CRIM_Model_0013(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0014,Si bona suscepimus,CRIM_Model_0014(1),1,Discantus,Discantus,Discantus
,CRIM_Model_0014,Si bona suscepimus,CRIM_Model_0014(2),2,Altus,Altus,Altus
,CRIM_Model_0014,Si bona suscepimus,CRIM_Model_0014(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0014,Si bona suscepimus,CRIM_Model_0014(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0015,Quo abiit dilectus tuus,CRIM_Model_0015(1),1,Superior,Superius,Superior
,CRIM_Model_0015,Quo abiit dilectus tuus,CRIM_Model_0015(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0015,Quo abiit dilectus tuus,CRIM_Model_0015(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0015,Quo abiit dilectus tuus,CRIM_Model_0015(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0016,Mente Tota (from Vultuum tuum),CRIM_Model_0016(1),1,Discantus,Discantus,Discantus
,CRIM_Model_0016,Mente Tota (from Vultuum tuum),CRIM_Model_0016(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0016,Mente Tota (from Vultuum tuum),CRIM_Model_0016(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0016,Mente Tota (from Vultuum tuum),CRIM_Model_0016(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0017,Benedicta es,CRIM_Model_0017(1),1,[Discantus],Discantus,[Discantus]
,CRIM_Model_0017,Benedicta es,CRIM_Model_0017(2),2,[Contratenor],Contratenor,[Contratenor]
,CRIM_Model_0017,Benedicta es,CRIM_Model_0017(3),3,[Tenor],Tenor,[Tenor]
,CRIM_Model_0017,Benedicta es,CRIM_Model_0017(4),4,[Quinta vox],Quintus,[Quinta Vox]
,CRIM_Model_0017,Benedicta es,CRIM_Model_0017(5),5,[Sexta vox],Sextus,[Sexta Vox]
,CRIM_Model_0017,Benedicta es,CRIM_Model_0017(6),6,[Bassus],Bassus,[Bassus]
,CRIM_Model_0018,Baisez moy,CRIM_Model_0018(1),1,Superius,Superius,Superius
,CRIM_Model_0018,Baisez moy,CRIM_Model_0018(2),2,Contra[tenor],Contratenor,Contratenor
,CRIM_Model_0018,Baisez moy,CRIM_Model_0018(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0018,Baisez moy,CRIM_Model_0018(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0018,Baisez moy,CRIM_Model_0018(5),5,Quinta Pars,Quinta Pars,Quinta Pars
,CRIM_Model_0018,Baisez moy,CRIM_Model_0018(6),6,Sexta Pars,Sexta Pars,Sexta Pars
,CRIM_Model_0019,Veni sponsa Christi,CRIM_Model_0019(1),1,Cantus,Cantus,Cantus
,CRIM_Model_0019,Veni sponsa Christi,CRIM_Model_0019(2),2,Altus,Altus,Altus
,CRIM_Model_0019,Veni sponsa Christi,CRIM_Model_0019(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0019,Veni sponsa Christi,CRIM_Model_0019(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0020,Susanne un jour,CRIM_Model_0020(1),1,Superius,Superius,Superius
,CRIM_Model_0020,Susanne un jour,CRIM_Model_0020(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0020,Susanne un jour,CRIM_Model_0020(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0020,Susanne un jour,CRIM_Model_0020(4),4,Quinta Pars,Quintus,QuintaPars
,CRIM_Model_0020,Susanne un jour,CRIM_Model_0020(5),5,Bassus,Bassus,Bassus
,CRIM_Model_0021,Benedicta es,CRIM_Model_0021(1),1,Sup[erius],Superius,Superius
,CRIM_Model_0021,Benedicta es,CRIM_Model_0021(2),2,Altus,Altus,Altus
,CRIM_Model_0021,Benedicta es,CRIM_Model_0021(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0021,Benedicta es,CRIM_Model_0021(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0022,Benedicta es,CRIM_Model_0022(1),1,[Cantus],Cantus,[Cantus]
,CRIM_Model_0023,Benedicta es,CRIM_Model_0023(1),1,Cantus,Cantus,Cantus
,CRIM_Model_0023,Benedicta es,CRIM_Model_0023(2),2,Altus,Altus,Altus
,CRIM_Model_0023,Benedicta es,CRIM_Model_0023(3),3,Quinta pars,Quintus,Quinta pars
,CRIM_Model_0023,Benedicta es,CRIM_Model_0023(4),4,Tenor,Tenor,Tenor
,CRIM_Model_0023,Benedicta es,CRIM_Model_0023(5),5,Sexta pars,Sextus,Sexta pars
,CRIM_Model_0023,Benedicta es,CRIM_Model_0023(6),6,Bassus,Bassus,Bassus
,CRIM_Model_0024,Susanne un jour,CRIM_Model_0024(1),1,[Superius],Superius,Superius
,CRIM_Model_0024,Susanne un jour,CRIM_Model_0024(2),2,Contratenor,Contratenor,Contratenor
,CRIM_Model_0024,Susanne un jour,CRIM_Model_0024(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0024,Susanne un jour,CRIM_Model_0024(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0025,"Ite, rime dolenti, ite, sospiri",CRIM_Model_0025(1),1,Cantus,Cantus,cantus
,CRIM_Model_0025,"Ite, rime dolenti, ite, sospiri",CRIM_Model_0025(2),2,Altus,Altus,altus
,CRIM_Model_0025,"Ite, rime dolenti, ite, sospiri",CRIM_Model_0025(3),3,Tenor,Tenor,tenor
,CRIM_Model_0025,"Ite, rime dolenti, ite, sospiri",CRIM_Model_0025(4),4,Quintus,Quintus,quintus
,CRIM_Model_0025,"Ite, rime dolenti, ite, sospiri",CRIM_Model_0025(5),5,Bassus,Bassus,bassus
,CRIM_Model_0026,Il me souffit,CRIM_Model_0026(1),1,Superius,Superius,Superius
,CRIM_Model_0026,Il me souffit,CRIM_Model_0026(2),2,Contratenor,Contratenor,Altus
,CRIM_Model_0026,Il me souffit,CRIM_Model_0026(3),3,Tenor,Tenor,Tenor
,CRIM_Model_0026,Il me souffit,CRIM_Model_0026(4),4,Bassus,Bassus,Bassus
,CRIM_Model_0027,Quando lieta sperai,CRIM_Model_0027(1),1,Cantus,Cantus,
,CRIM_Model_0027,Quando lieta sperai,CRIM_Model_0027(2),2,Altus,Altus,
,CRIM_Model_0027,Quando lieta sperai,CRIM_Model_0027(3),3,Quintus,Quintus,
,CRIM_Model_0027,Quando lieta sperai,CRIM_Model_0027(4),4,Tenor,Tenor,
,CRIM_Model_0027,Quando lieta sperai,CRIM_Model_0027(5),5,Bassus,Bassus,
,CRIM_Model_0029,Super flumina babylonis,CRIM_Model_0029(1),1,Superius,Superius,
,CRIM_Model_0029,Super flumina babylonis,CRIM_Model_0029(2),2,Altus,Altus,
,CRIM_Model_0029,Super flumina babylonis,CRIM_Model_0029(3),3,Tenor,Tenor,
,CRIM_Model_0029,Super flumina babylonis,CRIM_Model_0029(4),4,Bassus,Bassus,
,CRIM_Model_0030,Tant que vivray,CRIM_Model_0030(1),1,Superius,Superius,
,CRIM_Model_0030,Tant que vivray,CRIM_Model_0030(2),2,Altus,Altus,
,CRIM_Model_0030,Tant que vivray,CRIM_Model_0030(3),3,Tenor,Tenor,
,CRIM_Model_0030,Tant que vivray,CRIM_Model_0030(4),4,Bassus,Bassus,
,CRIM_Model_0031,In te Domine ,CRIM_Model_0031(1),1,Cantus,,
,CRIM_Model_0032,Sancta et immaculata virginitas,CRIM_Model_0032(1),1,Superius,Superius,
,CRIM_Model_0032,Sancta et immaculata virginitas,CRIM_Model_0032(2),2,Altus,Altus,
,CRIM_Model_0032,Sancta et immaculata virginitas,CRIM_Model_0032(3),3,Tenor,Tenor,
,CRIM_Model_0032,Sancta et immaculata virginitas,CRIM_Model_0032(4),4,Bassus,Bassus,